Link,Domain,Have_IP,Have_@,URL_Length,Domain_Length,URL_Depth,occurence_tirets,Redirection,Number_%,https_Domain,TinyURL,label
https://www.keitai-sumaho.hatenablog.com,keitai-sumaho.hatenablog.com,54.199.90.60,0,40,28,1,2,6,1,0,0,0
https://www.yanzen.id,yanzen.id,,0,21,9,1,1,6,1,0,0,0
https://www.wingd.ca,wingd.ca,15.197.142.173,0,20,8,1,1,6,1,0,0,0
https://www.www1.njcountyrecording.com,www1.njcountyrecording.com,199.233.80.159,0,38,26,1,1,6,1,0,0,0
https://www.thinkingoutloud.com,thinkingoutloud.com,209.17.116.163,0,31,19,1,1,6,1,0,0,0
https://www.userconference2018.schedule.esri.com,userconference2018.schedule.esri.com,100.24.231.193,0,48,36,1,1,6,1,0,0,0
https://www.schoeberl-fuessen.de,schoeberl-fuessen.de,81.169.145.143,0,32,20,1,2,6,1,0,0,0
https://www.encg-agadir.ac.ma,encg-agadir.ac.ma,172.67.134.79,0,29,17,1,2,6,1,0,0,0
https://www.xcore.ai,xcore.ai,188.166.136.200,0,20,8,1,1,6,1,0,0,0
https://www.americanairports.com,americanairports.com,15.197.142.173,0,32,20,1,1,6,1,0,0,0
https://www.www7.bpe.es.osaka-u.ac.jp,www7.bpe.es.osaka-u.ac.jp,133.1.60.210,0,37,25,1,2,6,1,0,0,0
https://www.glasnost.org.uk,glasnost.org.uk,199.59.243.222,0,27,15,1,1,6,1,0,0,0
https://www.matuswinery.us,matuswinery.us,107.155.98.92,0,26,14,1,1,6,1,0,0,0
https://www.cajiny.com,cajiny.com,198.54.125.131,0,22,10,1,1,6,1,0,0,0
https://www.theminims.com,theminims.com,162.55.161.171,0,25,13,1,1,6,1,0,0,0
https://www.sanleonardo.fvg.it,sanleonardo.fvg.it,,0,30,18,1,1,6,1,0,0,0
https://www.tetracyclineterramycin.quest,tetracyclineterramycin.quest,104.21.40.236,0,40,28,1,1,6,1,0,0,0
https://www.ultimatecollectorstickers.co.uk,ultimatecollectorstickers.co.uk,185.230.63.171,0,43,31,1,1,6,1,0,0,0
https://www.gdcx.gov.cn,gdcx.gov.cn,121.33.200.103,0,23,11,1,1,6,1,0,0,0
https://www.brazilgems.com,brazilgems.com,23.227.38.32,0,26,14,1,1,6,1,0,0,0
https://www.restaurantsescriba.com,restaurantsescriba.com,46.16.58.50,0,34,22,1,1,6,1,0,0,0
https://www.figeacteurs.fr,figeacteurs.fr,213.186.33.40,0,26,14,1,1,6,1,0,0,0
https://www.bulletproofwriters.com,bulletproofwriters.com,103.224.182.253,0,34,22,1,1,6,1,0,0,0
https://www.parkgrandlondon.com,parkgrandlondon.com,139.162.215.96,0,31,19,1,1,6,1,0,0,0
https://www.scet.fr,scet.fr,46.247.132.184,0,19,7,1,1,6,1,0,0,0
https://www.cfgd.cochrane.org,cfgd.cochrane.org,99.83.231.148,0,29,17,1,1,6,1,0,0,0
https://www.fjellsnowboards.com,fjellsnowboards.com,198.49.23.145,0,31,19,1,1,6,1,0,0,0
https://www.rocknroll-circus.de,rocknroll-circus.de,46.4.85.162,0,31,19,1,2,6,1,0,0,0
https://www.hillegondakerk.nl,hillegondakerk.nl,81.169.145.93,0,29,17,1,1,6,1,0,0,0
https://www.actions.so,actions.so,75.2.70.75,0,22,10,1,1,6,1,0,0,0
https://www.4dcityscape.com,4dcityscape.com,23.227.38.64,0,27,15,1,1,6,1,0,0,0
https://www.scoremonsterclients.s3.amazonaws.com,scoremonsterclients.s3.amazonaws.com,52.216.100.211,0,48,36,1,1,6,1,0,0,0
https://www.juicersgalorestore.com,juicersgalorestore.com,,0,34,22,1,1,6,1,0,0,0
https://www.krashkarma.com,krashkarma.com,172.65.232.115,0,26,14,1,1,6,1,0,0,0
https://www.merchpursuits.com,merchpursuits.com,188.114.97.2,0,29,17,1,1,6,1,0,0,0
https://www.bedfordchamber.org,bedfordchamber.org,35.208.97.232,0,30,18,1,1,6,1,0,0,0
https://www.wengyuan.gov.cn,wengyuan.gov.cn,,0,27,15,1,1,6,1,0,0,0
https://www.vsrecommendedgames.fandom.com,vsrecommendedgames.fandom.com,151.101.64.194,0,41,29,1,1,6,1,0,0,0
https://www.holasice.cz,holasice.cz,88.86.102.7,0,23,11,1,1,6,1,0,0,0
https://www.ellyundstoffl.de,ellyundstoffl.de,217.160.0.81,0,28,16,1,1,6,1,0,0,0
https://www.whatsfordinner.net,whatsfordinner.net,209.17.116.160,0,30,18,1,1,6,1,0,0,0
https://www.beslegal.co.uk,beslegal.co.uk,188.114.97.2,0,26,14,1,1,6,1,0,0,0
https://www.pocketgps.co.uk,pocketgps.co.uk,95.142.159.205,0,27,15,1,1,6,1,0,0,0
https://www.jasmeet989.educatorpages.com,jasmeet989.educatorpages.com,23.96.2.14,0,40,28,1,1,6,1,0,0,0
https://www.lgbtqia-characters.fandom.com,lgbtqia-characters.fandom.com,151.101.128.194,0,41,29,1,2,6,1,0,0,0
https://www.originalphotopaper.com,originalphotopaper.com,37.97.226.147,0,34,22,1,1,6,1,0,0,0
https://www.blog.rpdata.com,blog.rpdata.com,52.95.134.177,0,27,15,1,1,6,1,0,0,0
https://www.d2u02nnz0ljdfs.cloudfront.net,d2u02nnz0ljdfs.cloudfront.net,52.222.161.121,0,41,29,1,1,6,1,0,0,0
https://www.rothbuildersverobeach.net,rothbuildersverobeach.net,64.139.77.37,0,37,25,1,1,6,1,0,0,0
https://www.steponward.org,steponward.org,70.32.68.197,0,26,14,1,1,6,1,0,0,0
https://www.eforms.secure.haringey.gov.uk,eforms.secure.haringey.gov.uk,82.45.152.165,0,41,29,1,1,6,1,0,0,0
https://www.melissavsfibromyalgia.teachable.com,melissavsfibromyalgia.teachable.com,104.19.238.117,0,47,35,1,1,6,1,0,0,0
https://www.victoryww2.com,victoryww2.com,160.16.72.5,0,26,14,1,1,6,1,0,0,0
https://www.hackathon.2gis.ru,hackathon.2gis.ru,91.236.51.53,0,29,17,1,1,6,1,0,0,0
https://www.conservativeradio.com,conservativeradio.com,188.114.97.2,0,33,21,1,1,6,1,0,0,0
https://www.dipompello.com,dipompello.com,147.182.225.254,0,26,14,1,1,6,1,0,0,0
https://www.hd-porns.com,hd-porns.com,172.67.159.7,0,24,12,1,2,6,1,0,0,0
https://www.hunjiya.com,hunjiya.com,198.49.23.144,0,23,11,1,1,6,1,0,0,0
https://www.codeaperture.io,codeaperture.io,162.255.119.217,0,27,15,1,1,6,1,0,0,0
https://www.dpd.lv,dpd.lv,149.232.252.19,0,18,6,1,1,6,1,0,0,0
https://www.thecentralline.org,thecentralline.org,192.64.119.129,0,30,18,1,1,6,1,0,0,0
https://www.mouchao.pt,mouchao.pt,23.227.38.65,0,22,10,1,1,6,1,0,0,0
https://www.lovech-museum.bg,lovech-museum.bg,193.107.69.76,0,28,16,1,2,6,1,0,0,0
https://www.hakusan-dental.com,hakusan-dental.com,162.43.116.121,0,30,18,1,2,6,1,0,0,0
https://www.temple-israel.com,temple-israel.com,72.167.69.26,0,29,17,1,2,6,1,0,0,0
https://www.huaral.ahora.googlepages.com,huaral.ahora.googlepages.com,142.250.179.83,0,40,28,1,1,6,1,0,0,0
https://www.ladypjustice.com,ladypjustice.com,133.167.118.118,0,28,16,1,1,6,1,0,0,0
https://www.kobeppp.jp,kobeppp.jp,183.90.231.3,0,22,10,1,1,6,1,0,0,0
https://www.rossifumi.nl,rossifumi.nl,213.132.197.127,0,24,12,1,1,6,1,0,0,0
https://www.pathwayproject.ca,pathwayproject.ca,35.208.235.127,0,29,17,1,1,6,1,0,0,0
https://www.croweusa.com,croweusa.com,,0,24,12,1,1,6,1,0,0,0
https://www.ishotstudios.com,ishotstudios.com,104.197.98.249,0,28,16,1,1,6,1,0,0,0
https://www.green-frisbee.itch.io,green-frisbee.itch.io,173.255.250.29,0,33,21,1,2,6,1,0,0,0
https://www.ghrdiaperbank.org,ghrdiaperbank.org,69.163.136.50,0,29,17,1,1,6,1,0,0,0
https://www.serenliving.co.uk,serenliving.co.uk,199.59.243.222,0,29,17,1,1,6,1,0,0,0
https://www.cmplus.com.au,cmplus.com.au,50.62.90.205,0,25,13,1,1,6,1,0,0,0
https://www.crestron.com.au,crestron.com.au,40.71.36.130,0,27,15,1,1,6,1,0,0,0
https://www.montaguecontemporary.com,montaguecontemporary.com,34.77.12.181,0,36,24,1,1,6,1,0,0,0
https://www.naniustudio.com,naniustudio.com,34.91.95.185,0,27,15,1,1,6,1,0,0,0
https://www.theresamcdonaldphotographer.com,theresamcdonaldphotographer.com,198.185.159.144,0,43,31,1,1,6,1,0,0,0
https://www.wewood.com,wewood.com,208.91.197.160,0,22,10,1,1,6,1,0,0,0
https://www.timtalks.mit.edu,timtalks.mit.edu,18.4.86.46,0,28,16,1,1,6,1,0,0,0
https://www.spoutrecht.nl,spoutrecht.nl,35.214.179.12,0,25,13,1,1,6,1,0,0,0
https://www.dx.doi.org.ezproxy.is.ed.ac.uk,dx.doi.org.ezproxy.is.ed.ac.uk,129.215.55.233,0,42,30,1,1,6,1,0,0,0
https://www.bohofan.com,bohofan.com,23.227.38.32,0,23,11,1,1,6,1,0,0,0
https://www.gussmanczakoestates.com,gussmanczakoestates.com,192.96.200.110,0,35,23,1,1,6,1,0,0,0
https://www.jessicadaileyphotography.com,jessicadaileyphotography.com,185.230.63.186,0,40,28,1,1,6,1,0,0,0
https://www.lianevbeauty.com,lianevbeauty.com,23.227.38.32,0,28,16,1,1,6,1,0,0,0
https://www.akazanzi.it,akazanzi.it,62.149.140.211,0,23,11,1,1,6,1,0,0,0
https://www.fedeb.net,fedeb.net,213.186.33.4,0,21,9,1,1,6,1,0,0,0
https://www.diversityintechawards.online,diversityintechawards.online,104.199.98.27,0,40,28,1,1,6,1,0,0,0
https://www.setonhill.org,setonhill.org,63.250.43.136,0,25,13,1,1,6,1,0,0,0
https://www.24hourswebdesign.com,24hourswebdesign.com,172.87.201.123,0,32,20,1,1,6,1,0,0,0
https://www.neilsonhayslibrary.com,neilsonhayslibrary.com,108.167.133.19,0,34,22,1,1,6,1,0,0,0
https://www.yellowsn0w.net,yellowsn0w.net,217.160.0.136,0,26,14,1,1,6,1,0,0,0
https://www.eportfolio.mcu.edu.tw,eportfolio.mcu.edu.tw,120.96.82.19,0,33,21,1,1,6,1,0,0,0
https://www.gsd.k12.ms.us,gsd.k12.ms.us,,0,25,13,1,1,6,1,0,0,0
https://www.kidsplaygarden.com,kidsplaygarden.com,50.63.135.143,0,30,18,1,1,6,1,0,0,0
https://www.mariashockey.com,mariashockey.com,198.185.159.145,0,28,16,1,1,6,1,0,0,0
https://www.terapiasyidam.com,terapiasyidam.com,188.114.97.2,0,29,17,1,1,6,1,0,0,0
https://www.hagityaso.co.il,hagityaso.co.il,,0,27,15,1,1,6,1,0,0,0
https://www.butteville.org,butteville.org,173.236.168.15,0,26,14,1,1,6,1,0,0,0
https://www.nhcommunityrights.org,nhcommunityrights.org,199.34.228.50,0,33,21,1,1,6,1,0,0,0
https://www.levo.ch,levo.ch,46.232.181.68,0,19,7,1,1,6,1,0,0,0
https://www.escondido.12milesout.com,escondido.12milesout.com,104.42.152.64,0,36,24,1,1,6,1,0,1,0
https://www.osaphilly.com,osaphilly.com,149.28.188.238,0,25,13,1,1,6,1,0,0,0
https://www.springvalleyinn.com,springvalleyinn.com,35.172.94.1,0,31,19,1,1,6,1,0,0,0
https://www.twiclur.com,twiclur.com,183.181.98.99,0,23,11,1,1,6,1,0,0,0
https://www.abrilguiadoestudante.files.wordpress.com,abrilguiadoestudante.files.wordpress.com,192.0.72.26,0,52,40,1,1,6,1,0,0,0
https://www.adep.provincia.tn.it,adep.provincia.tn.it,194.105.51.6,0,32,20,1,1,6,1,0,0,0
https://www.marklilly.net,marklilly.net,,0,25,13,1,1,6,1,0,0,0
https://www.webview.tech,webview.tech,116.62.57.229,0,24,12,1,1,6,1,0,0,0
https://www.ctebooks.com,ctebooks.com,12.227.87.140,0,24,12,1,1,6,1,0,0,0
https://www.newsroanoke.com,newsroanoke.com,216.239.38.21,0,27,15,1,1,6,1,0,0,0
https://www.theloveguns.com,theloveguns.com,,0,27,15,1,1,6,1,0,0,0
https://www.jackmanme.net,jackmanme.net,34.231.125.22,0,25,13,1,1,6,1,0,0,0
https://www.onenationca.org,onenationca.org,188.165.134.12,0,27,15,1,1,6,1,0,0,0
https://www.auteco.com.co,auteco.com.co,104.198.39.221,0,25,13,1,1,6,1,0,0,0
https://www.coffylaw.com,coffylaw.com,52.24.184.195,0,24,12,1,1,6,1,0,0,0
https://www.0573news.it,0573news.it,,0,23,11,1,1,6,1,0,0,0
https://www.tenderlovingcats.org,tenderlovingcats.org,199.34.228.65,0,32,20,1,1,6,1,0,0,0
https://www.dyswhhlyj.dongying.gov.cn,dyswhhlyj.dongying.gov.cn,103.239.153.171,0,37,25,1,1,6,1,0,0,0
https://www.assertid.com,assertid.com,3.64.163.50,0,24,12,1,1,6,1,0,0,0
https://www.awakendemons.com,awakendemons.com,,0,28,16,1,1,6,1,0,0,0
https://www.flora-eggenstein.de,flora-eggenstein.de,52.29.202.140,0,31,19,1,2,6,1,0,0,0
https://www.cotransportage.fr,cotransportage.fr,217.70.184.55,0,29,17,1,1,6,1,0,0,0
https://www.jsiao.umin.jp,jsiao.umin.jp,,0,25,13,1,1,6,1,0,0,0
https://www.seacongroup.co.uk,seacongroup.co.uk,40.115.124.34,0,29,17,1,1,6,1,0,0,0
https://www.blindsontime.com,blindsontime.com,162.241.235.212,0,28,16,1,1,6,1,0,0,0
https://www.canadianurban.com,canadianurban.com,209.15.37.35,0,29,17,1,1,6,1,0,0,0
https://www.snowmobilemammoth.com,snowmobilemammoth.com,13.248.243.5,0,33,21,1,1,6,1,0,0,0
https://www.coiso.net,coiso.net,216.92.145.26,0,21,9,1,1,6,1,0,0,0
https://www.walktoschool.vic.gov.au,walktoschool.vic.gov.au,104.21.82.91,0,35,23,1,1,6,1,0,0,0
https://www.anchoredtosunshine.com,anchoredtosunshine.com,199.59.243.222,0,34,22,1,1,6,1,0,0,0
https://www.farcrydesign.com,farcrydesign.com,198.245.49.70,0,28,16,1,1,6,1,0,0,0
https://www.cbiz.gcs-web.com,cbiz.gcs-web.com,23.72.248.220,0,28,16,1,2,6,1,0,0,0
https://www.theopalapp.medium.com,theopalapp.medium.com,162.159.153.4,0,33,21,1,1,6,1,0,0,0
https://www.vikingat.com,vikingat.com,108.168.254.78,0,24,12,1,1,6,1,0,1,0
https://www.sa.hwh.edu.tw,sa.hwh.edu.tw,140.131.39.210,0,25,13,1,1,6,1,0,0,0
https://www.paasmaker.org,paasmaker.org,,0,25,13,1,1,6,1,0,0,0
https://www.westbloomfieldparks.org,westbloomfieldparks.org,205.178.189.131,0,35,23,1,1,6,1,0,0,0
https://www.tzargrad.ru,tzargrad.ru,92.53.96.192,0,23,11,1,1,6,1,0,0,0
https://www.77gacorslot.web.fc2.com,77gacorslot.web.fc2.com,104.244.99.22,0,35,23,1,1,6,1,0,0,0
https://www.happyandrada.com,happyandrada.com,216.40.47.17,0,28,16,1,1,6,1,0,0,0
https://www.yoursurvey.xyz,yoursurvey.xyz,,0,26,14,1,1,6,1,0,0,0
https://www.extranet.education.unimelb.edu.au,extranet.education.unimelb.edu.au,103.12.109.82,0,45,33,1,1,6,1,0,0,0
https://www.brokertribunal.com,brokertribunal.com,52.222.174.103,0,30,18,1,1,6,1,0,0,0
https://www.qzct.net,qzct.net,,0,20,8,1,1,6,1,0,0,0
https://www.crudeoiljackpotcall.com,crudeoiljackpotcall.com,185.196.21.251,0,35,23,1,1,6,1,0,0,0
https://www.lucasspecialservices.com,lucasspecialservices.com,34.253.101.190,0,36,24,1,1,6,1,0,0,0
https://www.sarasmusicstudio.com,sarasmusicstudio.com,35.196.9.136,0,32,20,1,1,6,1,0,0,0
https://www.fes-baltic.ee,fes-baltic.ee,217.146.69.12,0,25,13,1,2,6,1,0,0,0
https://www.butunoyunlar.net,butunoyunlar.net,89.252.188.170,0,28,16,1,1,6,1,0,0,0
https://www.catalaninstituteofamerica.org,catalaninstituteofamerica.org,198.185.159.144,0,41,29,1,1,6,1,0,0,0
https://www.arboroutdoors.com,arboroutdoors.com,52.47.187.175,0,29,17,1,1,6,1,0,0,0
https://www.ronnieswietek.com,ronnieswietek.com,74.208.236.254,0,29,17,1,1,6,1,0,0,0
https://www.sstusa.com,sstusa.com,72.52.127.15,0,22,10,1,1,6,1,0,0,0
https://www.tidewatermarina.com,tidewatermarina.com,104.21.36.53,0,31,19,1,1,6,1,0,0,0
https://www.zhsye.com,zhsye.com,219.131.194.67,0,21,9,1,1,6,1,0,0,0
https://www.minimotors.sg,minimotors.sg,188.114.96.2,0,25,13,1,1,6,1,0,0,0
https://www.floatsolutions.com,floatsolutions.com,64.90.36.213,0,30,18,1,1,6,1,0,0,0
https://www.cytoteccheap.us.com,cytoteccheap.us.com,45.56.79.23,0,31,19,1,1,6,1,0,0,0
https://www.dw2expedition.wixsite.com,dw2expedition.wixsite.com,35.246.6.109,0,37,25,1,1,6,1,0,0,0
https://www.osdopravy.cz,osdopravy.cz,193.179.155.195,0,24,12,1,1,6,1,0,0,0
https://www.beton.com.mk,beton.com.mk,213.239.205.163,0,24,12,1,1,6,1,0,0,0
https://www.link.everygame.eu,link.everygame.eu,172.64.152.152,0,29,17,1,1,6,1,0,0,0
https://www.kunskapsskolan.nl,kunskapsskolan.nl,95.170.72.60,0,29,17,1,1,6,1,0,0,0
https://www.basisdc.org,basisdc.org,15.197.142.173,0,23,11,1,1,6,1,0,0,0
https://www.kdm.bz,kdm.bz,221.186.174.27,0,18,6,1,1,6,1,0,0,0
https://www.casinos-online-deutschland.com,casinos-online-deutschland.com,188.114.96.2,0,42,30,1,3,6,1,0,0,0
https://www.gcc.bt,gcc.bt,43.230.208.9,0,18,6,1,1,6,1,0,0,0
https://www.offers.helloendless.com,offers.helloendless.com,199.60.103.29,0,35,23,1,1,6,1,0,0,0
https://www.laguashira.com,laguashira.com,23.227.38.65,0,26,14,1,1,6,1,0,0,0
https://www.chalice.stellaartois.com,chalice.stellaartois.com,165.160.15.20,0,36,24,1,1,6,1,0,0,0
https://www.tripletsrus.com,tripletsrus.com,185.53.177.52,0,27,15,1,1,6,1,0,0,0
https://www.crazyforthecountry.com,crazyforthecountry.com,81.17.29.150,0,34,22,1,1,6,1,0,0,0
https://www.michaelcaswell.com,michaelcaswell.com,54.201.219.7,0,30,18,1,1,6,1,0,0,0
https://www.02ca560.netsolstores.com,02ca560.netsolstores.com,,0,36,24,1,1,6,1,0,0,0
https://www.docs.restropress.com,docs.restropress.com,172.67.189.146,0,32,20,1,1,6,1,0,0,0
https://www.schlafcoaching.com,schlafcoaching.com,213.133.121.118,0,30,18,1,1,6,1,0,0,0
https://www.data.vk.company,data.vk.company,188.93.56.88,0,27,15,1,1,6,1,0,0,0
https://www.stern-apotheke-rodgau.de,stern-apotheke-rodgau.de,52.29.202.140,0,36,24,1,3,6,1,0,0,0
https://www.bezou.com,bezou.com,198.55.245.136,0,21,9,1,1,6,1,0,0,0
https://www.familyworksinc.com,familyworksinc.com,199.34.228.76,0,30,18,1,1,6,1,0,0,0
https://www.cdn.kyruus.com,cdn.kyruus.com,52.222.158.59,0,26,14,1,1,6,1,0,0,0
https://www.club2.de,club2.de,217.160.0.100,0,20,8,1,1,6,1,0,0,0
https://www.olalakids.pl,olalakids.pl,46.41.159.183,0,24,12,1,1,6,1,0,0,0
https://www.octaviahousing.org.uk,octaviahousing.org.uk,178.79.179.13,0,33,21,1,1,6,1,0,0,0
https://www.data.triviasp.com.ar,data.triviasp.com.ar,34.192.223.86,0,32,20,1,1,6,1,0,0,0
https://www.maisonlevy.fr,maisonlevy.fr,54.38.33.29,0,25,13,1,1,6,1,0,0,0
https://www.peterborough.sa.gov.au,peterborough.sa.gov.au,43.245.43.91,0,34,22,1,1,6,1,0,0,0
https://www.pittsburghlimoservice.com,pittsburghlimoservice.com,64.202.184.78,0,37,25,1,1,6,1,0,0,0
https://www.video.fdel1-1.fna.fbcdn.net,video.fdel1-1.fna.fbcdn.net,116.119.91.147,0,39,27,1,2,6,1,0,0,0
https://www.edlaw.org.uk,edlaw.org.uk,94.136.40.82,0,24,12,1,1,6,1,0,0,0
https://www.swsadmin.shanwei.gov.cn,swsadmin.shanwei.gov.cn,112.90.231.51,0,35,23,1,1,6,1,0,0,0
https://www.a1ash.com,a1ash.com,54.161.222.85,0,21,9,1,1,6,1,0,0,0
https://www.jasonlester.me,jasonlester.me,,0,26,14,1,1,6,1,0,0,0
https://www.iptv.nht.ru,iptv.nht.ru,,0,23,11,1,1,6,1,0,0,0
https://www.herchristianbusiness.com,herchristianbusiness.com,,0,36,24,1,1,6,1,0,0,0
https://www.jsmithfloral.com,jsmithfloral.com,185.230.63.171,0,28,16,1,1,6,1,0,0,0
https://www.tabletownonline.com,tabletownonline.com,,0,31,19,1,1,6,1,0,0,0
https://www.june22611.net,june22611.net,185.22.109.97,0,25,13,1,1,6,1,0,0,0
https://www.beasbokhylla.se,beasbokhylla.se,192.36.24.52,0,27,15,1,1,6,1,0,0,0
https://www.law.hqu.edu.cn,law.hqu.edu.cn,218.193.82.10,0,26,14,1,1,6,1,0,0,0
https://www.rankmehigher.co,rankmehigher.co,77.111.240.187,0,27,15,1,1,6,1,0,0,0
https://www.festivalfuerfestivals.de,festivalfuerfestivals.de,78.46.129.0,0,36,24,1,1,6,1,0,0,0
https://www.hmark.no,hmark.no,31.24.129.44,0,20,8,1,1,6,1,0,0,0
https://www.epbb.org,epbb.org,162.241.252.248,0,20,8,1,1,6,1,0,0,0
https://www.wiki.virt2real.ru,wiki.virt2real.ru,188.127.239.132,0,29,17,1,1,6,1,0,0,0
https://www.crefito.com.br,crefito.com.br,201.20.5.66,0,26,14,1,1,6,1,0,0,0
https://www.datisdata.com,datisdata.com,,0,25,13,1,1,6,1,0,0,0
https://www.e-desinews.com,e-desinews.com,198.185.159.145,0,26,14,1,2,6,1,0,0,0
https://www.honeycombandco.com,honeycombandco.com,198.49.23.145,0,30,18,1,1,6,1,0,0,0
https://www.dpsnutrition.net,dpsnutrition.net,172.67.175.167,0,28,16,1,1,6,1,0,0,0
https://www.taqadoumiya.net,taqadoumiya.net,103.224.182.253,0,27,15,1,1,6,1,0,0,0
https://www.jazzwales.com,jazzwales.com,185.230.63.171,0,25,13,1,1,6,1,0,0,0
https://www.newburyshowground.co.uk,newburyshowground.co.uk,35.214.23.7,0,35,23,1,1,6,1,0,0,0
https://www.friendsofkenginlack.com,friendsofkenginlack.com,,0,35,23,1,1,6,1,0,0,0
https://www.goldentriangleindiatravel.com,goldentriangleindiatravel.com,,0,41,29,1,1,6,1,0,0,0
https://www.jamesorear.com,jamesorear.com,216.40.47.17,0,26,14,1,1,6,1,0,0,0
https://www.torokichi.com,torokichi.com,,0,25,13,1,1,6,1,0,0,0
https://www.desszert.eu,desszert.eu,31.7.0.236,0,23,11,1,1,6,1,0,0,0
https://www.sankara.net,sankara.net,198.57.149.32,0,23,11,1,1,6,1,0,0,0
https://www.franklincommunityadvocates.org,franklincommunityadvocates.org,185.230.63.186,0,42,30,1,1,6,1,0,0,0
https://www.hostmy.blog,hostmy.blog,45.120.150.8,0,23,11,1,1,6,1,0,0,0
https://www.johnstownamerica.com,johnstownamerica.com,188.114.96.2,0,32,20,1,1,6,1,0,0,0
https://www.massenergyexpert.com,massenergyexpert.com,188.114.96.2,0,32,20,1,1,6,1,0,1,0
https://www.studio25n.com,studio25n.com,104.217.252.188,0,25,13,1,1,6,1,0,0,0
https://www.e-energy.uni-passau.de,e-energy.uni-passau.de,132.231.56.57,0,34,22,1,3,6,1,0,0,0
https://www.southendnewsnetwork.net,southendnewsnetwork.net,80.82.119.30,0,35,23,1,1,6,1,0,0,0
https://www.dallas.broadway.com,dallas.broadway.com,52.222.158.62,0,31,19,1,1,6,1,0,0,0
https://www.xbox360.cngba.com,xbox360.cngba.com,,0,29,17,1,1,6,1,0,0,0
https://www.nekonekosanpo.hatenablog.com,nekonekosanpo.hatenablog.com,35.75.255.9,0,40,28,1,1,6,1,0,0,0
https://www.ingridrosario.com,ingridrosario.com,185.230.63.186,0,29,17,1,1,6,1,0,0,0
https://www.usabilitygal.com,usabilitygal.com,192.0.78.24,0,28,16,1,1,6,1,0,0,0
https://www.dolnastreda.sk,dolnastreda.sk,88.86.102.6,0,26,14,1,1,6,1,0,0,0
https://www.myarloo.com,myarloo.com,,0,23,11,1,1,6,1,0,0,0
https://www.peach.smartart.it,peach.smartart.it,35.198.80.163,0,29,17,1,1,6,1,0,0,0
https://www.news.currentbyge.com,news.currentbyge.com,,0,32,20,1,1,6,1,0,0,0
https://www.granburyhomecenter.com,granburyhomecenter.com,,0,34,22,1,1,6,1,0,0,0
https://www.sunnyvalefinehomes.com,sunnyvalefinehomes.com,,0,34,22,1,1,6,1,0,0,0
https://www.ttarp.com,ttarp.com,198.71.233.226,0,21,9,1,1,6,1,0,0,0
https://www.rampina.it,rampina.it,35.214.201.99,0,22,10,1,1,6,1,0,0,0
https://www.summertide.org,summertide.org,67.43.3.250,0,26,14,1,1,6,1,0,0,0
https://www.brainpayroll.co.uk,brainpayroll.co.uk,31.3.227.99,0,30,18,1,1,6,1,0,0,0
https://www.biology.nwu.edu.cn,biology.nwu.edu.cn,121.194.14.85,0,30,18,1,1,6,1,0,0,0
https://www.vcit.cn,vcit.cn,23.91.101.169,0,19,7,1,1,6,1,0,0,0
https://www.bunbougu.hatenablog.com,bunbougu.hatenablog.com,54.199.90.60,0,35,23,1,1,6,1,0,0,0
https://www.serene-wellness.com,serene-wellness.com,198.185.159.145,0,31,19,1,2,6,1,0,0,0
https://www.stephanierausser.com,stephanierausser.com,99.83.190.102,0,32,20,1,1,6,1,0,0,0
https://www.thehotelstebbins.com,thehotelstebbins.com,162.215.220.96,0,32,20,1,1,6,1,0,0,0
https://www.davegraham.net,davegraham.net,204.44.192.60,0,26,14,1,1,6,1,0,0,0
https://www.hataygencradyo.net,hataygencradyo.net,104.21.91.65,0,30,18,1,1,6,1,0,0,0
https://www.divinefloral.com,divinefloral.com,199.204.110.84,0,28,16,1,1,6,1,0,0,0
https://www.meet.drycat.fr,meet.drycat.fr,,0,26,14,1,1,6,1,0,0,0
https://www.gearbest.sjv.io,gearbest.sjv.io,35.227.211.136,0,27,15,1,1,6,1,0,0,0
https://www.shelterhousenwfl.org,shelterhousenwfl.org,23.92.17.188,0,32,20,1,1,6,1,0,0,0
https://www.strangersonaplane.co.uk,strangersonaplane.co.uk,198.185.159.145,0,35,23,1,1,6,1,0,0,0
https://www.new.iscos.org.uk,new.iscos.org.uk,92.204.209.217,0,28,16,1,1,6,1,0,0,0
https://www.ripitup.biz,ripitup.biz,103.224.182.241,0,23,11,1,1,6,1,0,0,0
https://www.gokturkdergisi.com,gokturkdergisi.com,78.135.109.11,0,30,18,1,1,6,1,0,0,0
https://www.visio.paquerette.eu,visio.paquerette.eu,,0,31,19,1,1,6,1,0,0,0
https://www.silent-space.fr,silent-space.fr,188.165.195.10,0,27,15,1,2,6,1,0,0,0
https://www.cfa.hqu.edu.cn,cfa.hqu.edu.cn,218.193.82.10,0,26,14,1,1,6,1,0,0,0
https://www.rangtang.gov.cn,rangtang.gov.cn,118.123.178.161,0,27,15,1,1,6,1,0,0,0
https://www.burn-blog.com,burn-blog.com,216.184.2.32,0,25,13,1,2,6,1,0,0,0
https://www.product-industries-research.hktdc.com,product-industries-research.hktdc.com,52.222.174.27,0,49,37,1,3,6,1,0,0,0
https://www.thebusinesscouncilmke.com,thebusinesscouncilmke.com,50.87.146.235,0,37,25,1,1,6,1,0,0,0
https://www.inp.bsu.by,inp.bsu.by,217.21.43.53,0,22,10,1,1,6,1,0,0,0
